IIT Gandhinagar,Chemical Engineering (4 Years Bachelorof Technology),OPEN,Gender-Neutral,6353,8269
IIT Gandhinagar,Chemical Engineering (4 Years Bachelorof Technology),OPEN,Female-only,14225,15791
IIT Gandhinagar,Chemical Engineering (4 Years Bachelorof Technology),SC,Gender-Neutral,1460,2125
IIT Gandhinagar,Chemical Engineering (4 Years Bachelorof Technology),SC,Female-only,3126,3126
IIT Gandhinagar,Chemical Engineering (4 Years Bachelorof Technology),ST,Gender-Neutral,1075,1146
IIT Gandhinagar,Chemical Engineering (4 Years Bachelorof Technology),ST,Female-only,159,159
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,1563,1761
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),EWS,Female-only,2965,2965
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,3093,4148
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,8117,8173
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,8338,10234
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),OPEN,Female-only,16078,17839
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),SC,Gender-Neutral,2065,2356
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),SC,Female-only,3416,3416
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),ST,Gender-Neutral,485,651
IIT Gandhinagar,Civil Engineering (4 Years Bachelor ofTechnology),ST,Female-only,1199,1199
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),EWS,Gender-Neutral,222,264
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),EWS,Female-only,770,770
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),OBC-NCL,Gender-Neutral,411,750
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),OBC-NCL,Female-only,1602,1714
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),OPEN,Gender-Neutral,811,1708
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),OPEN,Female-only,2427,4592
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),SC,Gender-Neutral,259,338
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),SC,Female-only,828,828
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),ST,Gender-Neutral,155,207
IIT Gandhinagar,Computer Science and Engineering (4Years Bachelor of Technology),ST,Female-only,374,374
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),EWS,Gender-Neutral,767,842
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),EWS,Female-only,1697,1697
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),OBC-NCL,Gender-Neutral,1415,1930
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),OBC-NCL,Female-only,4489,4896
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),OPEN,Gender-Neutral,2835,4055
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),OPEN,Female-only,6395,8494
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),SC,Gender-Neutral,1028,1354
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),SC,Female-only,1984,1984
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),ST,Gender-Neutral,500,534
IIT Gandhinagar,Electrical Engineering (4 Years Bachelorof Technology),ST,Female-only,955,955
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),EWS,Gender-Neutral,953,1217
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),EWS,Female-only,2705,2705
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),OBC-NCL,Gender-Neutral,2646,3075
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),OBC-NCL,Female-only,6809,7095
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),OPEN,Gender-Neutral,4859,6344
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),OPEN,Female-only,10210,13488
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),SC,Gender-Neutral,666,1725
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),SC,Female-only,3892,3892
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),ST,Gender-Neutral,759,780
IIT Gandhinagar,Mechanical Engineering (4 YearsBachelor of Technology),ST,Female-only,1407,1407
IIT Gandhinagar,Artificial Intelligence (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,305,361
IIT Gandhinagar,Artificial Intelligence (4 Years Bachelor ofTechnology),EWS,Female-only,1182,1182
IIT Gandhinagar,Artificial Intelligence (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,908,1115
IIT Gandhinagar,Artificial Intelligence (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,2317,2534
IIT Gandhinagar,Artificial Intelligence (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,1804,2309
IIT Gandhinagar,Artificial Intelligence (4 Years Bachelor ofTechnology),OPEN,Female-only,4703,4824
IIT Gandhinagar,Artificial Intelligence (4 Years Bachelor ofTechnology),SC,Gender-Neutral,512,649
IIT Gandhinagar,Artificial Intelligence (4 Years Bachelor ofTechnology),SC,Female-only,989,989
IIT Gandhinagar,Artificial Intelligence (4 Years Bachelor ofTechnology),ST,Gender-Neutral,125,249
IIT Gandhinagar,Computer Science and Engineering (5Years Bachelor and Master of Technology(Dual Degree)),EWS,Gender-Neutral,394,394
IIT Gandhinagar,Computer Science and Engineering (5Years Bachelor and Master of Technology(Dual Degree)),EWS,Female-only,1163,1163
IIT Gandhinagar,Computer Science and Engineering (5Years Bachelor and Master of Technology(Dual Degree)),OBC-NCL,Gender-Neutral,923,1048
IIT Gandhinagar,Computer Science and Engineering (5Years Bachelor and Master of Technology(Dual Degree)),OBC-NCL,Female-only,2950,2950
IIT Gandhinagar,Computer Science and Engineering (5Years Bachelor and Master of Technology(Dual Degree)),OPEN,Gender-Neutral,1836,2234
IIT Gandhinagar,Computer Science and Engineering (5Years Bachelor and Master of Technology(Dual Degree)),OPEN,Female-only,5172,5172
IIT Gandhinagar,Computer Science and Engineering (5Years Bachelor and Master of Technology(Dual Degree)),SC,Gender-Neutral,418,490
IIT Gandhinagar,Computer Science and Engineering (5Years Bachelor and Master of Technology(Dual Degree)),ST,Gender-Neutral,367,367
IIT Gandhinagar,Computer Science and Engineering (5Years Bachelor and Master of Technology(Dual Degree)),ST,Female-only,644,644
IIT Gandhinagar,Electrical Engineering (5 Years Bachelorand Master of Technology (Dual Degree)),EWS,Gender-Neutral,904,904
IIT Gandhinagar,Electrical Engineering (5 Years Bachelorand Master of Technology (Dual Degree)),EWS,Female-only,1791,1791
IIT Gandhinagar,Electrical Engineering (5 Years Bachelorand Master of Technology (Dual Degree)),OBC-NCL,Gender-Neutral,1806,2274
IIT Gandhinagar,Electrical Engineering (5 Years Bachelorand Master of Technology (Dual Degree)),OBC-NCL,Female-only,5783,5783
IIT Gandhinagar,Electrical Engineering (5 Years Bachelorand Master of Technology (Dual Degree)),OPEN,Gender-Neutral,3932,4588
IIT Gandhinagar,Electrical Engineering (5 Years Bachelorand Master of Technology (Dual Degree)),OPEN,Female-only,8611,8611
IIT Gandhinagar,Electrical Engineering (5 Years Bachelorand Master of Technology (Dual Degree)),SC,Gender-Neutral,1468,1633
IIT Gandhinagar,Electrical Engineering (5 Years Bachelorand Master of Technology (Dual Degree)),ST,Gender-Neutral,710,710
IIT Gandhinagar,Electrical Engineering (5 Years Bachelorand Master of Technology (Dual Degree)),ST,Female-only,1021,1021
IIT Gandhinagar,Mechanical Engineering (5 YearsBachelor and Master of Technology (DualDegree)),EWS,Gender-Neutral,1350,1489
IIT Gandhinagar,Mechanical Engineering (5 YearsBachelor and Master of Technology (DualDegree)),EWS,Female-only,2795,2795
IIT Gandhinagar,Mechanical Engineering (5 YearsBachelor and Master of Technology (DualDegree)),OBC-NCL,Gender-Neutral,3201,3498
IIT Gandhinagar,Mechanical Engineering (5 YearsBachelor and Master of Technology (DualDegree)),OBC-NCL,Female-only,7139,7139
IIT Gandhinagar,Mechanical Engineering (5 YearsBachelor and Master of Technology (DualDegree)),OPEN,Gender-Neutral,6581,7422
IIT Gandhinagar,Mechanical Engineering (5 YearsBachelor and Master of Technology (DualDegree)),OPEN,Female-only,13636,14114
IIT Gandhinagar,Mechanical Engineering (5 YearsBachelor and Master of Technology (DualDegree)),SC,Gender-Neutral,1998,2060
IIT Gandhinagar,Mechanical Engineering (5 YearsBachelor and Master of Technology (DualDegree)),SC,Female-only,3637,3637
IIT Gandhinagar,Mechanical Engineering (5 YearsBachelor and Master of Technology (DualDegree)),ST,Gender-Neutral,944,944
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),EWS,Gender-Neutral,1825,1891
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),EWS,Female-only,3708,3708
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),OBC-NCL,Gender-Neutral,4192,4653
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),OBC-NCL,Female-only,8171,8171
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),OPEN,Gender-Neutral,8632,11298
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),OPEN,Female-only,16409,17233
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),SC,Gender-Neutral,2374,2741
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),SC,Female-only,2821,2821
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),ST,Gender-Neutral,1227,1269
IIT Gandhinagar,Materials Engineering (4 Years Bachelorof Technology),ST,Female-only,806,806
IIT Gandhinagar,Integrated Circuit Design & Technology(4 Years Bachelor of Technology),EWS,Gender-Neutral,527,747
IIT Gandhinagar,Integrated Circuit Design & Technology(4 Years Bachelor of Technology),EWS,Female-only,1282,1282
IIT Gandhinagar,Integrated Circuit Design & Technology(4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral,1347,2660
IIT Gandhinagar,Integrated Circuit Design & Technology(4 Years Bachelor of Technology),OBC-NCL,Female-only,4751,5545
IIT Gandhinagar,Integrated Circuit Design & Technology(4 Years Bachelor of Technology),OPEN,Gender-Neutral,2458,4349
IIT Gandhinagar,Integrated Circuit Design & Technology(4 Years Bachelor of Technology),OPEN,Female-only,7247,7281
IIT Gandhinagar,Integrated Circuit Design & Technology(4 Years Bachelor of Technology),SC,Gender-Neutral,1015,1558
IIT Gandhinagar,Integrated Circuit Design & Technology(4 Years Bachelor of Technology),SC,Female-only,2918,2918
IIT Gandhinagar,Integrated Circuit Design & Technology(4 Years Bachelor of Technology),ST,Gender-Neutral,1014,1069
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),EWS,Gender-Neutral,1726,1940
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),EWS,Female-only,3395,3395
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),OBC-NCL,Gender-Neutral,4236,4836
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),OBC-NCL,Female-only,8339,8805
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),OPEN,Gender-Neutral,10776,12519
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),OPEN,Female-only,20166,21996
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),SC,Gender-Neutral,2195,2592
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),SC,Female-only,4041,4097
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),ST,Gender-Neutral,1135,1245
IIT Patna,Chemical Engineering (4 Years Bachelorof Technology),ST,Female-only,1722,1722
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),EWS,Gender-Neutral,1985,2201
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),EWS,Female-only,3779,3779
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),OBC-NCL,Gender-Neutral,5025,5437
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),OBC-NCL,Female-only,9036,9036
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),OPEN,Gender-Neutral,11793,14062
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),OPEN,Female-only,22292,22410
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),SC,Gender-Neutral,2713,3075
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),SC,Female-only,3964,3964
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),ST,Gender-Neutral,1239,1252
IIT Patna,Chemical Science and Technology (4Years Bachelor of Technology),ST,Female-only,1016,1016
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,2040,2127
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),EWS,Female-only,3967,3967
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,4184,5194
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,8731,9291
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,12287,14579
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),OPEN,Female-only,22663,23883
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),SC,Gender-Neutral,2430,2648
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),SC,Female-only,3991,4292
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),ST,Gender-Neutral,989,1110
IIT Patna,Civil Engineering (4 Years Bachelor ofTechnology),ST,Female-only,141,141
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),EWS,Gender-Neutral,380,445
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),EWS,Female-only,994,1301
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),OBC-NCL,Gender-Neutral,770,1135
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),OBC-NCL,Female-only,2522,2975
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),OPEN,Gender-Neutral,1760,3144
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),OPEN,Female-only,4695,7192
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),SC,Gender-Neutral,499,681
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),SC,Female-only,837,1887
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),ST,Gender-Neutral,306,404
IIT Patna,Computer Science and Engineering (4Years Bachelor of Technology),ST,Female-only,444,444
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,725,910
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),EWS,Female-only,2145,2145
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,1895,2197
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,4835,5603
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,4119,5732
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),OPEN,Female-only,11192,12036
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),SC,Gender-Neutral,1209,1312
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),SC,Female-only,2041,2041
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),ST,Gender-Neutral,672,803
IIT Patna,Electronics and CommunicationEngineering (4 Years Bachelor ofTechnology),ST,Female-only,1372,1372
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),EWS,Gender-Neutral,2030,2195
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),EWS,Female-only,3768,3768
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),OBC-NCL,Gender-Neutral,4351,5206
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),OBC-NCL,Female-only,9150,9150
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),OPEN,Gender-Neutral,10781,12031
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),OPEN,Female-only,19654,21964
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),SC,Gender-Neutral,2433,2806
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),SC,Female-only,4290,4290
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),ST,Gender-Neutral,1248,1482
IIT Patna,Engineering Physics (4 Years Bachelor ofTechnology),ST,Female-only,824,824
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),EWS,Gender-Neutral,1592,1700
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),EWS,Female-only,3362,3386
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),OBC-NCL,Gender-Neutral,3217,4099
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),OBC-NCL,Female-only,6356,8469
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),OPEN,Gender-Neutral,7745,10647
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),OPEN,Female-only,15112,21121
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),SC,Gender-Neutral,1994,2380
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),SC,Female-only,3713,3905
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),ST,Gender-Neutral,953,1114
IIT Patna,Mechanical Engineering (4 YearsBachelor of Technology),ST,Female-only,1770,1770
IIT Patna,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),EWS,Gender-Neutral,2146,2216
IIT Patna,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),EWS,Female-only,4022,4022
IIT Patna,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),OBC-NCL,Gender-Neutral,5451,5706
IIT Patna,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),OPEN,Gender-Neutral,11553,15323
IIT Patna,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),OPEN,Female-only,23452,24442
IIT Patna,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),SC,Gender-Neutral,2848,3071
IIT Patna,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),SC,Female-only,4504,4504
IIT Patna,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),ST,Gender-Neutral,1287,1324
IIT Patna,Metallurgical and Materials Engineering(4 Years Bachelor of Technology),ST,Female-only,953,953
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),EWS,Gender-Neutral,998,1132
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),EWS,Female-only,2304,2304
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),OBC-NCL,Gender-Neutral,2086,2695
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),OBC-NCL,Female-only,5822,6649
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),OPEN,Gender-Neutral,5868,6873
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),OPEN,Female-only,12395,14153
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),SC,Gender-Neutral,1417,1689
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),SC,Female-only,2763,2763
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),ST,Gender-Neutral,805,876
IIT Patna,Electrical and Electronics Engineering (4Years Bachelor of Technology),ST,Female-only,1446,1446
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),EWS,Gender-Neutral,538,611
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),EWS,Female-only,1322,1322
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),OBC-NCL,Gender-Neutral,1209,1661
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),OBC-NCL,Female-only,3196,4132
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),OPEN,Gender-Neutral,3557,4346
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),OPEN,Female-only,6711,9272
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),SC,Gender-Neutral,773,1012
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),SC,Female-only,1056,1056
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),ST,Gender-Neutral,469,575
IIT Patna,Artificial Intelligence and Data Science (4Years Bachelor of Technology),ST,Female-only,1125,1125
IIT Patna, Economics (4 Years Bachelor of Science) ,EWS,Gender-Neutral,2055,2083
IIT Patna, Economics (4 Years Bachelor of Science) ,EWS,Female-only,4441,4441
IIT Patna, Economics (4 Years Bachelor of Science) ,OBC-NCL,Gender-Neutral,4744,5527
IIT Patna, Economics (4 Years Bachelor of Science) ,OPEN,Gender-Neutral,8762,11437
IIT Patna, Economics (4 Years Bachelor of Science) ,OPEN,Female-only,18633,21392
IIT Patna, Economics (4 Years Bachelor of Science) ,SC,Gender-Neutral,2219,2770
IIT Patna, Economics (4 Years Bachelor of Science) ,SC,Female-only,3751,3751
IIT Patna, Economics (4 Years Bachelor of Science) ,ST,Gender-Neutral,1489,1489
IIT Patna,B.Tech (Chemical Science andTechnology) - MBA in Hospital andHealth Care Management (IIM BodhGaya) (5 Years Bachelor of Technologyand MBA (Dual Degree)),EWS,Gender-Neutral,2461,2461
IIT Patna,B.Tech (Chemical Science andTechnology) - MBA in Hospital andHealth Care Management (IIM BodhGaya) (5 Years Bachelor of Technologyand MBA (Dual Degree)),OBC-NCL,Gender-Neutral,5396,5396
IIT Patna,B.Tech (Chemical Science andTechnology) - MBA in Hospital andHealth Care Management (IIM BodhGaya) (5 Years Bachelor of Technologyand MBA (Dual Degree)),OPEN,Gender-Neutral,12162,14176
IIT Patna,B.Tech (Chemical Science andTechnology) - MBA in Hospital andHealth Care Management (IIM BodhGaya) (5 Years Bachelor of Technologyand MBA (Dual Degree)),OPEN,Female-only,20511,20511
IIT Patna,B.Tech (Civil Engineering) - MBA (IIMBodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),EWS,Gender-Neutral,2292,2292
IIT Patna,B.Tech (Civil Engineering) - MBA (IIMBodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,4971,4971
IIT Patna,B.Tech (Civil Engineering) - MBA (IIMBodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),OPEN,Gender-Neutral,14220,15129
IIT Patna,B.Tech (Civil Engineering) - MBA (IIMBodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),SC,Gender-Neutral,2668,2668
IIT Patna,B.Tech (Computer Science andEngineering) - MBA in Digital BusinessManagement (IIM Bodh Gaya) (5 YearsBachelor of Technology and MBA (DualDegree)),OBC-NCL,Gender-Neutral,1183,1183
IIT Patna,B.Tech (Computer Science andEngineering) - MBA in Digital BusinessManagement (IIM Bodh Gaya) (5 YearsBachelor of Technology and MBA (DualDegree)),OPEN,Gender-Neutral,3427,3427
IIT Patna,B.Tech (Computer Science andEngineering) - MBA in Digital BusinessManagement (IIM Bodh Gaya) (5 YearsBachelor of Technology and MBA (DualDegree)),OPEN,Female-only,11166,11166
IIT Patna,B.Tech (Computer Science andEngineering) - MBA in Digital BusinessManagement (IIM Bodh Gaya) (5 YearsBachelor of Technology and MBA (DualDegree)),SC,Gender-Neutral,941,941
IIT Patna,B.Tech (Computer Science andEngineering) - MBA in Digital BusinessManagement (IIM Bodh Gaya) (5 YearsBachelor of Technology and MBA (DualDegree)),ST,Gender-Neutral,581,581
IIT Patna,B.Tech (Electronics and CommunicationEngineering) - MBA in Hospital andHealthcare Management (IIM Bodh Gaya)(5 Years Bachelor of Technology andMBA (Dual Degree)),EWS,Gender-Neutral,1186,1186
IIT Patna,B.Tech (Electronics and CommunicationEngineering) - MBA in Hospital andHealthcare Management (IIM Bodh Gaya)(5 Years Bachelor of Technology andMBA (Dual Degree)),OBC-NCL,Gender-Neutral,3094,3094
IIT Patna,B.Tech (Electronics and CommunicationEngineering) - MBA in Hospital andHealthcare Management (IIM Bodh Gaya)(5 Years Bachelor of Technology andMBA (Dual Degree)),OPEN,Gender-Neutral,6895,7070
IIT Patna,B.Tech (Electronics and CommunicationEngineering) - MBA in Hospital andHealthcare Management (IIM Bodh Gaya)(5 Years Bachelor of Technology andMBA (Dual Degree)),OPEN,Female-only,18135,18135
IIT Patna,B.Tech (Engineering Physics) - MBA(IIM Bodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),EWS,Gender-Neutral,2199,2199
IIT Patna,B.Tech (Engineering Physics) - MBA(IIM Bodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,4878,4878
IIT Patna,B.Tech (Engineering Physics) - MBA(IIM Bodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),OPEN,Gender-Neutral,10491,12375
IIT Patna,B.Tech (Engineering Physics) - MBA(IIM Bodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),SC,Gender-Neutral,2684,2684
IIT Patna,B.Tech (Mathematics and Computing) -MBA in Digital Business Management(IIM Bodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),OBC-NCL,Gender-Neutral,2229,2229
IIT Patna,B.Tech (Mathematics and Computing) -MBA in Digital Business Management(IIM Bodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),OBC-NCL,Female-only,6341,6341
IIT Patna,B.Tech (Mathematics and Computing) -MBA in Digital Business Management(IIM Bodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),OPEN,Gender-Neutral,4990,5445
IIT Patna,B.Tech (Mathematics and Computing) -MBA in Digital Business Management(IIM Bodh Gaya) (5 Years Bachelor ofTechnology and MBA (Dual Degree)),SC,Gender-Neutral,1309,1309
IIT Patna,B.Tech (Metallurgical and MaterialsEngineering) - MBA (IIM Bodh Gaya) (5Years Bachelor of Technology and MBA(Dual Degree)),OBC-NCL,Gender-Neutral,4728,4728
IIT Patna,B.Tech (Metallurgical and MaterialsEngineering) - MBA (IIM Bodh Gaya) (5Years Bachelor of Technology and MBA(Dual Degree)),OPEN,Gender-Neutral,15433,15438
IIT Patna,B.Tech (Metallurgical and MaterialsEngineering) - MBA (IIM Bodh Gaya) (5Years Bachelor of Technology and MBA(Dual Degree)),OPEN,Female-only,22211,22211
IIT Patna,B.Tech (Metallurgical and MaterialsEngineering) - MBA (IIM Bodh Gaya) (5Years Bachelor of Technology and MBA(Dual Degree)),SC,Gender-Neutral,2341,2341
IIT Patna,B.Tech (Metallurgical and MaterialsEngineering) - MBA (IIM Bodh Gaya) (5Years Bachelor of Technology and MBA(Dual Degree)),ST,Gender-Neutral,1273,1273
IIT Patna,B.Tech (Electrical and ElectronicsEngineering) - MBA (IIM Bodh Gaya) (5Years Bachelor of Technology and MBA(Dual Degree)),EWS,Gender-Neutral,1337,1337
IIT Patna,B.Tech (Electrical and ElectronicsEngineering) - MBA (IIM Bodh Gaya) (5Years Bachelor of Technology and MBA(Dual Degree)),OBC-NCL,Gender-Neutral,2622,2622
IIT Patna,B.Tech (Electrical and ElectronicsEngineering) - MBA (IIM Bodh Gaya) (5Years Bachelor of Technology and MBA(Dual Degree)),OPEN,Gender-Neutral,5875,7575
